,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[30, 11]",0.012,0.073,0.0,0.005,0.003,0.002,48.0,115.0,1.06
"p[30, 12]",0.005,0.055,0.0,0.0,0.002,0.002,16.0,28.0,1.23
"p[31, 0]",0.002,0.025,0.0,0.0,0.001,0.001,43.0,48.0,1.06
"p[31, 1]",0.005,0.048,0.0,0.0,0.002,0.002,38.0,150.0,1.1
"p[31, 2]",0.004,0.039,0.0,0.0,0.001,0.001,33.0,47.0,1.08
"p[31, 3]",0.054,0.161,0.0,0.335,0.011,0.008,94.0,197.0,1.04
"p[31, 4]",0.002,0.026,0.0,0.0,0.001,0.001,44.0,38.0,1.07
"p[31, 5]",0.004,0.051,0.0,0.0,0.002,0.001,40.0,226.0,1.12
"p[31, 6]",0.011,0.067,0.0,0.011,0.003,0.002,14.0,80.0,1.21
"p[31, 7]",0.002,0.033,0.0,0.0,0.001,0.001,11.0,62.0,1.34
"p[31, 8]",0.002,0.026,0.0,0.0,0.001,0.001,55.0,227.0,1.07
"p[31, 9]",0.911,0.207,0.418,1.0,0.015,0.011,91.0,136.0,1.04
"p[31, 10]",0.0,0.009,0.0,0.0,0.0,0.0,30.0,162.0,1.09
"p[31, 11]",0.002,0.033,0.0,0.0,0.001,0.001,33.0,60.0,1.08
"p[31, 12]",0.003,0.037,0.0,0.0,0.001,0.001,36.0,116.0,1.1
"p[32, 0]",0.0,0.003,0.0,0.0,0.0,0.0,35.0,170.0,1.1
"p[32, 1]",0.99,0.035,0.958,1.0,0.002,0.001,16.0,67.0,1.19
"p[32, 2]",0.001,0.01,0.0,0.0,0.0,0.0,36.0,181.0,1.09
"p[32, 3]",0.001,0.011,0.0,0.0,0.0,0.0,33.0,147.0,1.12
"p[32, 4]",0.0,0.003,0.0,0.001,0.0,0.0,16.0,162.0,1.18
"p[32, 5]",0.0,0.005,0.0,0.0,0.0,0.0,51.0,245.0,1.06
"p[32, 6]",0.005,0.025,0.0,0.022,0.002,0.001,15.0,65.0,1.21
"p[32, 7]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,154.0,1.36
"p[32, 8]",0.001,0.011,0.0,0.0,0.0,0.0,50.0,210.0,1.06
"p[32, 9]",0.0,0.008,0.0,0.0,0.0,0.0,54.0,70.0,1.07
"p[32, 10]",0.0,0.001,0.0,0.0,0.0,0.0,108.0,227.0,1.05
"p[32, 11]",0.0,0.003,0.0,0.0,0.0,0.0,53.0,184.0,1.07
"p[32, 12]",0.001,0.005,0.0,0.0,0.0,0.0,90.0,242.0,1.03
"p[33, 0]",0.0,0.002,0.0,0.0,0.0,0.0,17.0,176.0,1.21
"p[33, 1]",0.842,0.173,0.495,1.0,0.01,0.007,208.0,339.0,1.01
"p[33, 2]",0.001,0.018,0.0,0.0,0.001,0.001,15.0,56.0,1.18
"p[33, 3]",0.0,0.002,0.0,0.0,0.0,0.0,16.0,27.0,1.19
"p[33, 4]",0.144,0.165,0.0,0.479,0.009,0.007,181.0,334.0,1.01
"p[33, 5]",0.001,0.006,0.0,0.004,0.0,0.0,61.0,173.0,1.06
"p[33, 6]",0.006,0.028,0.0,0.023,0.002,0.002,11.0,38.0,1.29
"p[33, 7]",0.003,0.017,0.0,0.013,0.003,0.002,7.0,21.0,1.64
"p[33, 8]",0.001,0.009,0.0,0.0,0.0,0.0,47.0,230.0,1.06
"p[33, 9]",0.0,0.005,0.0,0.0,0.0,0.0,34.0,157.0,1.09
"p[33, 10]",0.0,0.001,0.0,0.0,0.0,0.0,100.0,264.0,1.05
"p[33, 11]",0.0,0.007,0.0,0.0,0.0,0.0,39.0,103.0,1.1
"p[33, 12]",0.0,0.004,0.0,0.0,0.0,0.0,40.0,133.0,1.07
"p[34, 0]",0.0,0.007,0.0,0.0,0.0,0.0,23.0,103.0,1.15
"p[34, 1]",0.024,0.069,0.0,0.131,0.004,0.003,47.0,113.0,1.08
"p[34, 2]",0.0,0.001,0.0,0.0,0.0,0.0,23.0,251.0,1.14
"p[34, 3]",0.0,0.001,0.0,0.0,0.0,0.0,29.0,67.0,1.13
"p[34, 4]",0.003,0.011,0.0,0.01,0.002,0.001,13.0,61.0,1.23
"p[34, 5]",0.926,0.143,0.66,1.0,0.012,0.01,28.0,115.0,1.1
"p[34, 6]",0.0,0.002,0.0,0.0,0.0,0.0,20.0,224.0,1.15
"p[34, 7]",0.031,0.094,0.0,0.161,0.008,0.006,10.0,80.0,1.36
"p[34, 8]",0.0,0.005,0.0,0.0,0.0,0.0,70.0,245.0,1.04
"p[34, 9]",0.013,0.056,0.0,0.043,0.002,0.002,46.0,124.0,1.07
"p[34, 10]",0.0,0.002,0.0,0.0,0.0,0.0,38.0,106.0,1.09
"p[34, 11]",0.001,0.03,0.0,0.0,0.001,0.001,23.0,36.0,1.13
"p[34, 12]",0.001,0.013,0.0,0.0,0.0,0.0,48.0,170.0,1.08
"p[35, 0]",0.0,0.002,0.0,0.0,0.0,0.0,37.0,207.0,1.11
"p[35, 1]",0.02,0.052,0.0,0.093,0.003,0.002,90.0,260.0,1.07
"p[35, 2]",0.0,0.003,0.0,0.0,0.0,0.0,26.0,163.0,1.12
"p[35, 3]",0.0,0.001,0.0,0.0,0.0,0.0,17.0,73.0,1.19
"p[35, 4]",0.098,0.13,0.0,0.352,0.009,0.006,142.0,302.0,1.02
"p[35, 5]",0.0,0.0,0.0,0.0,0.0,0.0,16.0,133.0,1.18
"p[35, 6]",0.874,0.142,0.602,1.0,0.01,0.008,120.0,478.0,1.04
"p[35, 7]",0.004,0.026,0.0,0.01,0.004,0.003,5.0,19.0,2.08
"p[35, 8]",0.0,0.001,0.0,0.0,0.0,0.0,45.0,146.0,1.07
"p[35, 9]",0.002,0.022,0.0,0.002,0.001,0.001,72.0,75.0,1.03
"p[35, 10]",0.0,0.001,0.0,0.0,0.0,0.0,19.0,232.0,1.16
"p[35, 11]",0.0,0.002,0.0,0.0,0.0,0.0,57.0,285.0,1.06
"p[35, 12]",0.0,0.002,0.0,0.0,0.0,0.0,37.0,242.0,1.08
"p[36, 0]",0.001,0.01,0.0,0.0,0.0,0.0,28.0,115.0,1.12
"p[36, 1]",0.002,0.021,0.0,0.003,0.001,0.001,18.0,106.0,1.19
"p[36, 2]",0.002,0.022,0.0,0.001,0.001,0.001,13.0,25.0,1.24
"p[36, 3]",0.001,0.008,0.0,0.001,0.0,0.0,72.0,245.0,1.08
"p[36, 4]",0.935,0.115,0.713,1.0,0.012,0.009,30.0,115.0,1.1
"p[36, 5]",0.011,0.051,0.0,0.044,0.003,0.002,29.0,66.0,1.11
"p[36, 6]",0.001,0.012,0.0,0.001,0.001,0.001,9.0,24.0,1.42
"p[36, 7]",0.039,0.093,0.0,0.188,0.008,0.006,17.0,58.0,1.17
"p[36, 8]",0.002,0.015,0.0,0.001,0.001,0.0,91.0,89.0,1.04
"p[36, 9]",0.001,0.018,0.0,0.0,0.001,0.0,14.0,67.0,1.22
"p[36, 10]",0.002,0.024,0.0,0.0,0.001,0.001,63.0,138.0,1.05
"p[36, 11]",0.001,0.007,0.0,0.0,0.0,0.0,22.0,33.0,1.12
"p[36, 12]",0.002,0.014,0.0,0.0,0.001,0.001,73.0,151.0,1.05
"p[37, 0]",0.001,0.009,0.0,0.0,0.0,0.0,13.0,167.0,1.24
"p[37, 1]",0.011,0.031,0.0,0.052,0.001,0.001,26.0,101.0,1.12
"p[37, 2]",0.001,0.008,0.0,0.001,0.0,0.0,13.0,49.0,1.24
"p[37, 3]",0.0,0.001,0.0,0.0,0.0,0.0,19.0,56.0,1.18
"p[37, 4]",0.007,0.02,0.0,0.032,0.004,0.003,12.0,63.0,1.24
"p[37, 5]",0.893,0.11,0.673,1.0,0.005,0.004,298.0,698.0,1.02
"p[37, 6]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,171.0,1.22
"p[37, 7]",0.081,0.098,0.0,0.279,0.004,0.003,330.0,623.0,1.02
"p[37, 8]",0.002,0.017,0.0,0.002,0.001,0.001,23.0,84.0,1.12
"p[37, 9]",0.001,0.004,0.0,0.001,0.0,0.0,32.0,115.0,1.1
"p[37, 10]",0.002,0.009,0.0,0.007,0.0,0.0,22.0,109.0,1.14
"p[37, 11]",0.001,0.012,0.0,0.0,0.0,0.0,21.0,21.0,1.14
"p[37, 12]",0.001,0.009,0.0,0.002,0.0,0.0,56.0,207.0,1.07
"p[38, 0]",0.002,0.019,0.0,0.001,0.001,0.001,39.0,147.0,1.1
"p[38, 1]",0.165,0.202,0.0,0.572,0.009,0.006,380.0,524.0,1.01
"p[38, 2]",0.004,0.03,0.0,0.002,0.001,0.001,42.0,177.0,1.1
"p[38, 3]",0.004,0.037,0.0,0.005,0.001,0.001,37.0,95.0,1.09
"p[38, 4]",0.122,0.158,0.0,0.452,0.009,0.007,136.0,233.0,1.01
"p[38, 5]",0.01,0.047,0.0,0.033,0.002,0.001,36.0,160.0,1.08
"p[38, 6]",0.666,0.242,0.203,0.999,0.011,0.008,420.0,408.0,1.01
"p[38, 7]",0.008,0.04,0.0,0.023,0.005,0.004,6.0,16.0,1.94
"p[38, 8]",0.006,0.042,0.0,0.004,0.002,0.001,101.0,110.0,1.04
"p[38, 9]",0.007,0.045,0.0,0.006,0.002,0.001,74.0,85.0,1.03
"p[38, 10]",0.001,0.014,0.0,0.0,0.001,0.0,24.0,257.0,1.13
"p[38, 11]",0.003,0.026,0.0,0.001,0.001,0.001,60.0,245.0,1.06
"p[38, 12]",0.002,0.021,0.0,0.002,0.001,0.001,50.0,171.0,1.07
"p[39, 0]",0.002,0.018,0.0,0.001,0.001,0.0,13.0,159.0,1.25
"p[39, 1]",0.019,0.052,0.0,0.087,0.002,0.002,31.0,70.0,1.11
"p[39, 2]",0.003,0.018,0.0,0.003,0.001,0.001,13.0,57.0,1.25
"p[39, 3]",0.0,0.003,0.0,0.0,0.0,0.0,19.0,57.0,1.19
"p[39, 4]",0.027,0.067,0.0,0.141,0.012,0.008,14.0,89.0,1.21
"p[39, 5]",0.516,0.276,0.081,0.999,0.024,0.017,127.0,237.0,1.03
"p[39, 6]",0.0,0.003,0.0,0.0,0.0,0.0,14.0,147.0,1.21
"p[39, 7]",0.415,0.276,0.001,0.89,0.036,0.026,69.0,272.0,1.06
"p[39, 8]",0.005,0.036,0.0,0.006,0.003,0.002,25.0,121.0,1.11
"p[39, 9]",0.001,0.005,0.0,0.002,0.0,0.0,31.0,142.0,1.1
"p[39, 10]",0.005,0.028,0.0,0.012,0.001,0.001,21.0,101.0,1.14
"p[39, 11]",0.003,0.027,0.0,0.001,0.001,0.001,21.0,27.0,1.14
"p[39, 12]",0.004,0.028,0.0,0.006,0.001,0.001,47.0,226.0,1.08
"p[40, 0]",0.001,0.008,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[40, 1]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,119.0,1.22
"p[40, 2]",0.002,0.024,0.0,0.0,0.001,0.001,9.0,126.0,1.38
"p[40, 3]",0.019,0.086,0.0,0.08,0.004,0.003,19.0,66.0,1.16
"p[40, 4]",0.853,0.206,0.43,1.0,0.011,0.008,297.0,608.0,1.01
"p[40, 5]",0.005,0.037,0.0,0.004,0.002,0.001,12.0,69.0,1.29
"p[40, 6]",0.001,0.019,0.0,0.0,0.001,0.001,6.0,12.0,1.91
"p[40, 7]",0.11,0.183,0.0,0.488,0.012,0.009,167.0,440.0,1.03
"p[40, 8]",0.003,0.03,0.0,0.001,0.001,0.001,40.0,167.0,1.09
"p[40, 9]",0.0,0.0,0.0,0.0,0.0,0.0,62.0,123.0,1.07
"p[40, 10]",0.001,0.024,0.0,0.0,0.001,0.001,10.0,80.0,1.33
"p[40, 11]",0.002,0.02,0.0,0.0,0.001,0.001,41.0,55.0,1.07
"p[40, 12]",0.002,0.019,0.0,0.001,0.001,0.0,12.0,186.0,1.28
"p[41, 0]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,27.0,1.24
"p[41, 1]",0.0,0.004,0.0,0.001,0.0,0.0,13.0,160.0,1.23
"p[41, 2]",0.0,0.001,0.0,0.0,0.0,0.0,12.0,39.0,1.28
"p[41, 3]",0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,1.08
"p[41, 4]",0.087,0.103,0.0,0.306,0.005,0.004,243.0,354.0,1.0
"p[41, 5]",0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,1.32
"p[41, 6]",0.91,0.103,0.694,1.0,0.005,0.004,230.0,320.0,1.0
"p[41, 7]",0.001,0.007,0.0,0.003,0.001,0.0,5.0,20.0,2.07
"p[41, 8]",0.0,0.001,0.0,0.0,0.0,0.0,68.0,117.0,1.05
"p[41, 9]",0.002,0.008,0.0,0.005,0.0,0.0,41.0,97.0,1.08
"p[41, 10]",0.0,0.0,0.0,0.0,0.0,0.0,31.0,77.0,1.09
"p[41, 11]",0.0,0.001,0.0,0.0,0.0,0.0,16.0,43.0,1.18
"p[41, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,247.0,1.09
"p[42, 0]",0.005,0.035,0.0,0.001,0.001,0.001,36.0,168.0,1.1
"p[42, 1]",0.212,0.236,0.0,0.709,0.012,0.009,324.0,549.0,1.02
"p[42, 2]",0.006,0.045,0.0,0.002,0.002,0.002,38.0,187.0,1.1
"p[42, 3]",0.009,0.059,0.0,0.012,0.002,0.002,33.0,98.0,1.1
"p[42, 4]",0.113,0.154,0.0,0.438,0.009,0.006,133.0,233.0,1.01
"p[42, 5]",0.02,0.08,0.0,0.085,0.004,0.003,45.0,163.0,1.07
"p[42, 6]",0.601,0.267,0.131,0.999,0.014,0.011,350.0,397.0,1.02
"p[42, 7]",0.009,0.048,0.0,0.025,0.006,0.004,6.0,16.0,1.92
"p[42, 8]",0.009,0.056,0.0,0.008,0.002,0.002,94.0,104.0,1.05
"p[42, 9]",0.008,0.052,0.0,0.004,0.002,0.001,74.0,83.0,1.03
"p[42, 10]",0.001,0.019,0.0,0.0,0.001,0.001,23.0,253.0,1.14
"p[42, 11]",0.005,0.042,0.0,0.002,0.002,0.001,52.0,183.0,1.06
"p[42, 12]",0.004,0.03,0.0,0.002,0.001,0.001,48.0,171.0,1.07
"p[43, 0]",0.002,0.035,0.0,0.0,0.002,0.001,17.0,231.0,1.18
"p[43, 1]",0.845,0.22,0.346,1.0,0.027,0.02,32.0,200.0,1.12
"p[43, 2]",0.001,0.009,0.0,0.0,0.0,0.0,14.0,65.0,1.22
"p[43, 3]",0.002,0.029,0.0,0.0,0.002,0.001,15.0,24.0,1.21
"p[43, 4]",0.02,0.061,0.0,0.091,0.01,0.007,14.0,70.0,1.22
"p[43, 5]",0.086,0.17,0.0,0.422,0.011,0.008,136.0,184.0,1.05
"p[43, 6]",0.004,0.031,0.0,0.008,0.002,0.001,26.0,64.0,1.11
"p[43, 7]",0.031,0.077,0.0,0.153,0.009,0.007,16.0,184.0,1.19
"p[43, 8]",0.003,0.04,0.0,0.0,0.002,0.001,25.0,166.0,1.11
"p[43, 9]",0.001,0.013,0.0,0.0,0.0,0.0,42.0,177.0,1.08
"p[43, 10]",0.001,0.014,0.0,0.001,0.001,0.0,35.0,261.0,1.12
"p[43, 11]",0.0,0.008,0.0,0.0,0.0,0.0,27.0,57.0,1.11
"p[43, 12]",0.002,0.021,0.0,0.001,0.001,0.001,33.0,170.0,1.09
"p[44, 0]",0.0,0.004,0.0,0.0,0.0,0.0,29.0,120.0,1.14
"p[44, 1]",0.025,0.106,0.0,0.104,0.005,0.004,61.0,116.0,1.07
"p[44, 2]",0.0,0.004,0.0,0.0,0.0,0.0,16.0,178.0,1.19
"p[44, 3]",0.005,0.059,0.0,0.0,0.002,0.002,22.0,43.0,1.15
"p[44, 4]",0.0,0.001,0.0,0.0,0.0,0.0,21.0,82.0,1.17
"p[44, 5]",0.962,0.136,0.811,1.0,0.007,0.005,71.0,183.0,1.05
"p[44, 6]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,124.0,1.23
"p[44, 7]",0.003,0.032,0.0,0.0,0.002,0.001,12.0,34.0,1.27
"p[44, 8]",0.001,0.02,0.0,0.0,0.001,0.0,105.0,326.0,1.02
"p[44, 9]",0.0,0.001,0.0,0.0,0.0,0.0,39.0,83.0,1.09
"p[44, 10]",0.0,0.007,0.0,0.0,0.0,0.0,25.0,124.0,1.13
"p[44, 11]",0.001,0.016,0.0,0.0,0.001,0.0,46.0,156.0,1.07
"p[44, 12]",0.001,0.025,0.0,0.0,0.001,0.001,25.0,73.0,1.13
"p[45, 0]",0.0,0.005,0.0,0.0,0.0,0.0,14.0,192.0,1.23
"p[45, 1]",0.01,0.028,0.0,0.052,0.001,0.001,27.0,87.0,1.12
"p[45, 2]",0.0,0.004,0.0,0.0,0.0,0.0,14.0,64.0,1.23
"p[45, 3]",0.0,0.001,0.0,0.0,0.0,0.0,20.0,56.0,1.17
"p[45, 4]",0.005,0.015,0.0,0.022,0.003,0.002,12.0,58.0,1.25
"p[45, 5]",0.939,0.073,0.804,1.0,0.009,0.006,49.0,431.0,1.08
"p[45, 6]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,177.0,1.22
"p[45, 7]",0.042,0.057,0.0,0.15,0.004,0.003,90.0,693.0,1.04
"p[45, 8]",0.001,0.006,0.0,0.001,0.0,0.0,28.0,103.0,1.1
"p[45, 9]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,120.0,1.1
"p[45, 10]",0.001,0.004,0.0,0.003,0.0,0.0,24.0,117.0,1.13
"p[45, 11]",0.001,0.013,0.0,0.0,0.0,0.0,22.0,25.0,1.14
"p[45, 12]",0.001,0.003,0.0,0.001,0.0,0.0,52.0,206.0,1.07
"p[46, 0]",0.005,0.048,0.0,0.0,0.002,0.001,24.0,139.0,1.12
"p[46, 1]",0.0,0.004,0.0,0.0,0.0,0.0,12.0,99.0,1.3
"p[46, 2]",0.003,0.041,0.0,0.0,0.002,0.001,59.0,153.0,1.07
"p[46, 3]",0.003,0.029,0.0,0.0,0.001,0.001,95.0,101.0,1.04
"p[46, 4]",0.06,0.151,0.0,0.347,0.014,0.01,32.0,55.0,1.09
"p[46, 5]",0.0,0.005,0.0,0.0,0.0,0.0,26.0,71.0,1.13
"p[46, 6]",0.083,0.191,0.0,0.525,0.023,0.017,32.0,174.0,1.1
"p[46, 7]",0.826,0.252,0.271,1.0,0.022,0.017,40.0,184.0,1.08
"p[46, 8]",0.004,0.038,0.0,0.001,0.002,0.001,109.0,228.0,1.06
"p[46, 9]",0.004,0.038,0.0,0.001,0.002,0.001,33.0,114.0,1.1
"p[46, 10]",0.003,0.031,0.0,0.001,0.001,0.001,37.0,194.0,1.08
"p[46, 11]",0.002,0.034,0.0,0.0,0.002,0.001,19.0,117.0,1.15
"p[46, 12]",0.006,0.044,0.0,0.002,0.002,0.001,46.0,308.0,1.1
"p[47, 0]",0.0,0.004,0.0,0.0,0.0,0.0,21.0,143.0,1.13
"p[47, 1]",0.0,0.001,0.0,0.0,0.0,0.0,12.0,90.0,1.27
"p[47, 2]",0.003,0.037,0.0,0.0,0.002,0.001,16.0,108.0,1.2
"p[47, 3]",0.002,0.022,0.0,0.0,0.001,0.001,82.0,113.0,1.06
"p[47, 4]",0.442,0.316,0.0,0.938,0.019,0.014,274.0,497.0,1.02
"p[47, 5]",0.002,0.024,0.0,0.0,0.001,0.001,31.0,48.0,1.11
"p[47, 6]",0.016,0.076,0.0,0.046,0.007,0.005,11.0,42.0,1.31
"p[47, 7]",0.527,0.317,0.042,0.997,0.019,0.013,283.0,464.0,1.02
"p[47, 8]",0.001,0.018,0.0,0.0,0.001,0.0,83.0,232.0,1.05
"p[47, 9]",0.001,0.02,0.0,0.0,0.001,0.001,17.0,78.0,1.18
"p[47, 10]",0.003,0.035,0.0,0.001,0.001,0.001,44.0,88.0,1.07
"p[47, 11]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,24.0,1.19
"p[47, 12]",0.002,0.017,0.0,0.0,0.001,0.001,44.0,288.0,1.11
"p[48, 0]",0.001,0.018,0.0,0.0,0.001,0.0,9.0,25.0,1.36
"p[48, 1]",0.014,0.044,0.0,0.07,0.003,0.002,14.0,69.0,1.21
"p[48, 2]",0.004,0.026,0.0,0.01,0.001,0.001,7.0,17.0,1.53
"p[48, 3]",0.001,0.009,0.0,0.0,0.0,0.0,18.0,68.0,1.19
"p[48, 4]",0.627,0.248,0.194,0.982,0.054,0.041,19.0,121.0,1.16
"p[48, 5]",0.0,0.003,0.0,0.0,0.0,0.0,11.0,46.0,1.33
"p[48, 6]",0.308,0.241,0.004,0.764,0.059,0.043,15.0,76.0,1.21
"p[48, 7]",0.014,0.052,0.0,0.063,0.01,0.007,5.0,21.0,2.05
"p[48, 8]",0.004,0.029,0.0,0.009,0.001,0.001,31.0,153.0,1.1
"p[48, 9]",0.013,0.049,0.0,0.053,0.003,0.002,34.0,82.0,1.09
"p[48, 10]",0.004,0.027,0.0,0.005,0.001,0.001,18.0,52.0,1.16
"p[48, 11]",0.0,0.004,0.0,0.0,0.0,0.0,18.0,13.0,1.16
"p[48, 12]",0.009,0.05,0.0,0.023,0.006,0.004,14.0,71.0,1.26
"p[49, 0]",0.0,0.003,0.0,0.0,0.0,0.0,10.0,19.0,1.35
"p[49, 1]",0.621,0.287,0.104,0.999,0.047,0.034,33.0,201.0,1.09
"p[49, 2]",0.002,0.017,0.0,0.001,0.001,0.001,10.0,46.0,1.31
"p[49, 3]",0.0,0.003,0.0,0.0,0.0,0.0,11.0,18.0,1.27
"p[49, 4]",0.278,0.248,0.0,0.786,0.039,0.028,28.0,168.0,1.1
"p[49, 5]",0.0,0.001,0.0,0.0,0.0,0.0,20.0,123.0,1.18
"p[49, 6]",0.089,0.161,0.0,0.437,0.029,0.021,16.0,66.0,1.18
"p[49, 7]",0.005,0.024,0.0,0.017,0.005,0.003,6.0,20.0,2.02
"p[49, 8]",0.001,0.017,0.0,0.0,0.001,0.001,32.0,181.0,1.09
"p[49, 9]",0.001,0.008,0.0,0.0,0.001,0.0,69.0,115.0,1.05
"p[49, 10]",0.001,0.017,0.0,0.0,0.001,0.0,41.0,148.0,1.08
"p[49, 11]",0.0,0.004,0.0,0.0,0.0,0.0,27.0,37.0,1.1
"p[49, 12]",0.002,0.013,0.0,0.001,0.001,0.0,21.0,127.0,1.14
"p[50, 0]",0.001,0.013,0.0,0.0,0.001,0.0,117.0,179.0,1.02
"p[50, 1]",0.011,0.073,0.0,0.004,0.004,0.003,34.0,75.0,1.12
"p[50, 2]",0.002,0.024,0.0,0.0,0.001,0.001,59.0,112.0,1.06
"p[50, 3]",0.005,0.054,0.0,0.0,0.002,0.002,26.0,81.0,1.13
"p[50, 4]",0.043,0.14,0.0,0.25,0.008,0.006,71.0,87.0,1.03
"p[50, 5]",0.003,0.039,0.0,0.0,0.001,0.001,23.0,72.0,1.15
"p[50, 6]",0.011,0.068,0.0,0.017,0.004,0.003,28.0,70.0,1.12
"p[50, 7]",0.001,0.011,0.0,0.0,0.0,0.0,9.0,70.0,1.43
"p[50, 8]",0.913,0.199,0.448,1.0,0.011,0.008,127.0,618.0,1.01
"p[50, 9]",0.004,0.043,0.0,0.0,0.001,0.001,101.0,188.0,1.07
"p[50, 10]",0.001,0.026,0.0,0.0,0.001,0.001,79.0,178.0,1.05
"p[50, 11]",0.002,0.031,0.0,0.0,0.001,0.001,55.0,181.0,1.07
"p[50, 12]",0.003,0.04,0.0,0.0,0.002,0.001,41.0,150.0,1.09
"p[51, 0]",0.001,0.007,0.0,0.0,0.0,0.0,10.0,20.0,1.32
"p[51, 1]",0.001,0.006,0.0,0.005,0.0,0.0,11.0,107.0,1.28
"p[51, 2]",0.002,0.016,0.0,0.003,0.001,0.001,8.0,17.0,1.47
"p[51, 3]",0.0,0.006,0.0,0.0,0.0,0.0,20.0,48.0,1.15
"p[51, 4]",0.194,0.138,0.002,0.456,0.008,0.006,258.0,671.0,1.0
"p[51, 5]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,1.36
"p[51, 6]",0.781,0.143,0.509,0.99,0.008,0.006,272.0,744.0,1.01
"p[51, 7]",0.002,0.012,0.0,0.005,0.001,0.001,5.0,19.0,2.08
"p[51, 8]",0.003,0.024,0.0,0.004,0.001,0.001,36.0,154.0,1.09
"p[51, 9]",0.01,0.034,0.0,0.045,0.002,0.001,31.0,75.0,1.1
"p[51, 10]",0.001,0.007,0.0,0.001,0.0,0.0,19.0,60.0,1.15
"p[51, 11]",0.0,0.003,0.0,0.0,0.0,0.0,16.0,16.0,1.18
"p[51, 12]",0.004,0.021,0.0,0.007,0.002,0.001,14.0,79.0,1.23
"p[52, 0]",0.001,0.009,0.0,0.0,0.0,0.0,13.0,167.0,1.24
"p[52, 1]",0.011,0.031,0.0,0.052,0.001,0.001,26.0,101.0,1.12
"p[52, 2]",0.001,0.008,0.0,0.001,0.0,0.0,13.0,49.0,1.24
"p[52, 3]",0.0,0.001,0.0,0.0,0.0,0.0,19.0,56.0,1.18
"p[52, 4]",0.007,0.02,0.0,0.032,0.004,0.003,12.0,63.0,1.24
"p[52, 5]",0.893,0.11,0.673,1.0,0.005,0.004,298.0,698.0,1.02
"p[52, 6]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,171.0,1.22
"p[52, 7]",0.081,0.098,0.0,0.279,0.004,0.003,330.0,623.0,1.02
"p[52, 8]",0.002,0.017,0.0,0.002,0.001,0.001,23.0,84.0,1.12
"p[52, 9]",0.001,0.004,0.0,0.001,0.0,0.0,32.0,115.0,1.1
"p[52, 10]",0.002,0.009,0.0,0.007,0.0,0.0,22.0,109.0,1.14
"p[52, 11]",0.001,0.012,0.0,0.0,0.0,0.0,21.0,21.0,1.14
"p[52, 12]",0.001,0.009,0.0,0.002,0.0,0.0,56.0,207.0,1.07
"p[53, 0]",0.001,0.007,0.0,0.0,0.0,0.0,10.0,20.0,1.32
"p[53, 1]",0.001,0.006,0.0,0.005,0.0,0.0,11.0,107.0,1.28
"p[53, 2]",0.002,0.016,0.0,0.003,0.001,0.001,8.0,17.0,1.47
"p[53, 3]",0.0,0.006,0.0,0.0,0.0,0.0,20.0,48.0,1.15
"p[53, 4]",0.194,0.138,0.002,0.456,0.008,0.006,258.0,671.0,1.0
"p[53, 5]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,1.36
"p[53, 6]",0.781,0.143,0.509,0.99,0.008,0.006,272.0,744.0,1.01
"p[53, 7]",0.002,0.012,0.0,0.005,0.001,0.001,5.0,19.0,2.08
"p[53, 8]",0.003,0.024,0.0,0.004,0.001,0.001,36.0,154.0,1.09
"p[53, 9]",0.01,0.034,0.0,0.045,0.002,0.001,31.0,75.0,1.1
"p[53, 10]",0.001,0.007,0.0,0.001,0.0,0.0,19.0,60.0,1.15
"p[53, 11]",0.0,0.003,0.0,0.0,0.0,0.0,16.0,16.0,1.18
"p[53, 12]",0.004,0.021,0.0,0.007,0.002,0.001,14.0,79.0,1.23
"p[54, 0]",0.001,0.007,0.0,0.0,0.0,0.0,10.0,20.0,1.32
"p[54, 1]",0.001,0.006,0.0,0.005,0.0,0.0,11.0,107.0,1.28
"p[54, 2]",0.002,0.016,0.0,0.003,0.001,0.001,8.0,17.0,1.47
"p[54, 3]",0.0,0.006,0.0,0.0,0.0,0.0,20.0,48.0,1.15
"p[54, 4]",0.194,0.138,0.002,0.456,0.008,0.006,258.0,671.0,1.0
"p[54, 5]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,1.36
"p[54, 6]",0.781,0.143,0.509,0.99,0.008,0.006,272.0,744.0,1.01
"p[54, 7]",0.002,0.012,0.0,0.005,0.001,0.001,5.0,19.0,2.08
