,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[30, 10]",0.0,0.002,0.0,0.0,0.0,0.0,22.0,129.0,1.12
"p[30, 11]",0.0,0.002,0.0,0.0,0.0,0.0,22.0,165.0,1.14
"p[30, 12]",0.0,0.003,0.0,0.0,0.0,0.0,18.0,247.0,1.15
"p[31, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[31, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[31, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[31, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[31, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[31, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[31, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[31, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[31, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[31, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[31, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[31, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[31, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[32, 0]",0.001,0.005,0.0,0.004,0.0,0.0,274.0,708.0,1.02
"p[32, 1]",0.001,0.013,0.0,0.0,0.0,0.0,184.0,569.0,1.03
"p[32, 2]",0.002,0.015,0.0,0.001,0.0,0.0,191.0,525.0,1.03
"p[32, 3]",0.001,0.012,0.0,0.0,0.0,0.0,66.0,384.0,1.05
"p[32, 4]",0.979,0.051,0.902,1.0,0.001,0.001,434.0,697.0,1.01
"p[32, 5]",0.001,0.008,0.0,0.004,0.0,0.0,262.0,557.0,1.01
"p[32, 6]",0.005,0.024,0.0,0.018,0.001,0.0,288.0,750.0,1.02
"p[32, 7]",0.002,0.014,0.0,0.001,0.0,0.0,212.0,458.0,1.02
"p[32, 8]",0.001,0.014,0.0,0.0,0.0,0.0,264.0,565.0,1.02
"p[32, 9]",0.001,0.015,0.0,0.001,0.0,0.0,264.0,719.0,1.02
"p[32, 10]",0.002,0.018,0.0,0.0,0.0,0.0,194.0,495.0,1.02
"p[32, 11]",0.001,0.013,0.0,0.0,0.0,0.0,126.0,303.0,1.03
"p[32, 12]",0.001,0.014,0.0,0.0,0.0,0.0,150.0,618.0,1.03
"p[33, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[33, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[33, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[33, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[33, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[33, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[33, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[33, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[33, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[33, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[33, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[33, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[33, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[34, 0]",0.924,0.172,0.563,1.0,0.006,0.004,221.0,457.0,1.03
"p[34, 1]",0.001,0.026,0.0,0.0,0.0,0.0,36.0,310.0,1.1
"p[34, 2]",0.002,0.03,0.0,0.0,0.001,0.0,14.0,246.0,1.23
"p[34, 3]",0.002,0.027,0.0,0.0,0.001,0.0,29.0,181.0,1.11
"p[34, 4]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,1.21
"p[34, 5]",0.002,0.032,0.0,0.0,0.001,0.001,47.0,129.0,1.1
"p[34, 6]",0.059,0.149,0.0,0.342,0.005,0.003,244.0,400.0,1.02
"p[34, 7]",0.003,0.037,0.0,0.0,0.001,0.001,15.0,45.0,1.21
"p[34, 8]",0.001,0.015,0.0,0.0,0.0,0.0,74.0,328.0,1.05
"p[34, 9]",0.003,0.035,0.0,0.0,0.001,0.001,67.0,232.0,1.03
"p[34, 10]",0.001,0.02,0.0,0.0,0.0,0.0,60.0,133.0,1.03
"p[34, 11]",0.001,0.012,0.0,0.0,0.0,0.0,22.0,216.0,1.14
"p[34, 12]",0.001,0.017,0.0,0.0,0.0,0.0,71.0,234.0,1.04
"p[35, 0]",0.034,0.063,0.0,0.14,0.002,0.002,375.0,799.0,1.01
"p[35, 1]",0.0,0.004,0.0,0.0,0.0,0.0,160.0,729.0,1.03
"p[35, 2]",0.0,0.008,0.0,0.0,0.0,0.0,89.0,578.0,1.05
"p[35, 3]",0.0,0.004,0.0,0.0,0.0,0.0,60.0,389.0,1.06
"p[35, 4]",0.931,0.094,0.749,1.0,0.003,0.002,477.0,801.0,1.01
"p[35, 5]",0.008,0.023,0.0,0.033,0.001,0.001,319.0,521.0,1.01
"p[35, 6]",0.024,0.055,0.0,0.108,0.002,0.001,458.0,902.0,1.01
"p[35, 7]",0.0,0.004,0.0,0.0,0.0,0.0,163.0,619.0,1.03
"p[35, 8]",0.0,0.008,0.0,0.0,0.0,0.0,198.0,682.0,1.03
"p[35, 9]",0.0,0.008,0.0,0.0,0.0,0.0,91.0,609.0,1.04
"p[35, 10]",0.0,0.004,0.0,0.0,0.0,0.0,98.0,443.0,1.05
"p[35, 11]",0.0,0.006,0.0,0.0,0.0,0.0,102.0,241.0,1.05
"p[35, 12]",0.0,0.009,0.0,0.0,0.0,0.0,67.0,402.0,1.06
"p[36, 0]",0.0,0.0,0.0,0.0,0.0,0.0,54.0,79.0,1.06
"p[36, 1]",0.001,0.013,0.0,0.0,0.0,0.0,83.0,272.0,1.03
"p[36, 2]",0.001,0.023,0.0,0.0,0.0,0.0,31.0,132.0,1.11
"p[36, 3]",0.002,0.037,0.0,0.0,0.001,0.001,25.0,115.0,1.14
"p[36, 4]",0.0,0.0,0.0,0.0,0.0,0.0,39.0,116.0,1.07
"p[36, 5]",0.943,0.163,0.636,1.0,0.004,0.003,218.0,316.0,1.01
"p[36, 6]",0.042,0.14,0.0,0.254,0.004,0.003,198.0,361.0,1.01
"p[36, 7]",0.003,0.039,0.0,0.0,0.001,0.001,29.0,171.0,1.1
"p[36, 8]",0.001,0.019,0.0,0.0,0.0,0.0,51.0,152.0,1.07
"p[36, 9]",0.003,0.043,0.0,0.0,0.001,0.001,60.0,118.0,1.04
"p[36, 10]",0.001,0.018,0.0,0.0,0.0,0.0,62.0,306.0,1.06
"p[36, 11]",0.002,0.03,0.0,0.0,0.001,0.0,29.0,210.0,1.09
"p[36, 12]",0.001,0.025,0.0,0.0,0.0,0.0,27.0,100.0,1.1
"p[37, 0]",0.183,0.184,0.0,0.554,0.007,0.005,602.0,1011.0,1.01
"p[37, 1]",0.001,0.008,0.0,0.0,0.0,0.0,141.0,646.0,1.04
"p[37, 2]",0.001,0.011,0.0,0.0,0.0,0.0,70.0,606.0,1.06
"p[37, 3]",0.001,0.009,0.0,0.0,0.0,0.0,50.0,404.0,1.07
"p[37, 4]",0.727,0.223,0.307,1.0,0.008,0.006,713.0,1082.0,1.0
"p[37, 5]",0.024,0.054,0.0,0.092,0.002,0.002,360.0,662.0,1.01
"p[37, 6]",0.061,0.102,0.0,0.254,0.003,0.002,534.0,878.0,1.01
"p[37, 7]",0.001,0.009,0.0,0.0,0.0,0.0,132.0,669.0,1.04
"p[37, 8]",0.001,0.013,0.0,0.0,0.0,0.0,101.0,673.0,1.04
"p[37, 9]",0.001,0.01,0.0,0.0,0.0,0.0,44.0,368.0,1.07
"p[37, 10]",0.001,0.011,0.0,0.0,0.0,0.0,56.0,414.0,1.06
"p[37, 11]",0.001,0.009,0.0,0.0,0.0,0.0,80.0,274.0,1.06
"p[37, 12]",0.001,0.008,0.0,0.0,0.0,0.0,47.0,207.0,1.08
"p[38, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[38, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[38, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[38, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[38, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[38, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[38, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[38, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[38, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[38, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[38, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[38, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[38, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[39, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[39, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[39, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[39, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[39, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[39, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[39, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[39, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[39, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[39, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[39, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[39, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[39, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[40, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[40, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[40, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[40, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[40, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[40, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[40, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[40, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[40, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[40, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[40, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[40, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[40, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[41, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[41, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[41, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[41, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[41, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[41, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[41, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[41, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[41, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[41, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[41, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[41, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[41, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[42, 0]",0.901,0.088,0.733,0.999,0.002,0.002,942.0,1592.0,1.01
"p[42, 1]",0.002,0.017,0.0,0.003,0.0,0.0,128.0,225.0,1.05
"p[42, 2]",0.002,0.013,0.0,0.002,0.0,0.0,109.0,439.0,1.05
"p[42, 3]",0.002,0.011,0.0,0.002,0.0,0.0,49.0,414.0,1.07
"p[42, 4]",0.019,0.038,0.0,0.082,0.001,0.001,401.0,544.0,1.02
"p[42, 5]",0.022,0.037,0.0,0.086,0.001,0.001,792.0,1027.0,1.01
"p[42, 6]",0.042,0.055,0.0,0.145,0.002,0.001,737.0,1570.0,1.01
"p[42, 7]",0.002,0.011,0.0,0.003,0.0,0.0,64.0,516.0,1.05
"p[42, 8]",0.002,0.014,0.0,0.003,0.0,0.0,343.0,890.0,1.03
"p[42, 9]",0.002,0.012,0.0,0.002,0.0,0.0,52.0,168.0,1.07
"p[42, 10]",0.002,0.012,0.0,0.002,0.0,0.0,57.0,439.0,1.06
"p[42, 11]",0.001,0.011,0.0,0.001,0.0,0.0,157.0,435.0,1.04
"p[42, 12]",0.002,0.015,0.0,0.002,0.0,0.0,53.0,1041.0,1.06
"p[43, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[43, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[43, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[43, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[43, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[43, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[43, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[43, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[43, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[43, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[43, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[43, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[43, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[44, 0]",0.779,0.163,0.471,0.993,0.005,0.003,994.0,1582.0,1.01
"p[44, 1]",0.001,0.007,0.0,0.0,0.0,0.0,82.0,403.0,1.06
"p[44, 2]",0.0,0.003,0.0,0.0,0.0,0.0,54.0,410.0,1.07
"p[44, 3]",0.0,0.002,0.0,0.0,0.0,0.0,31.0,469.0,1.1
"p[44, 4]",0.141,0.146,0.0,0.427,0.005,0.004,401.0,642.0,1.02
"p[44, 5]",0.068,0.087,0.0,0.216,0.003,0.002,486.0,842.0,1.02
"p[44, 6]",0.009,0.022,0.0,0.039,0.002,0.001,41.0,182.0,1.08
"p[44, 7]",0.0,0.002,0.0,0.0,0.0,0.0,48.0,548.0,1.07
"p[44, 8]",0.0,0.003,0.0,0.0,0.0,0.0,67.0,532.0,1.05
"p[44, 9]",0.0,0.005,0.0,0.0,0.0,0.0,31.0,284.0,1.1
"p[44, 10]",0.0,0.005,0.0,0.0,0.0,0.0,32.0,183.0,1.09
"p[44, 11]",0.0,0.002,0.0,0.0,0.0,0.0,47.0,361.0,1.08
"p[44, 12]",0.0,0.002,0.0,0.0,0.0,0.0,33.0,827.0,1.1
"p[45, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[45, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[45, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[45, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[45, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[45, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[45, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[45, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[45, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[45, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[45, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[45, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[45, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[46, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[46, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[46, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[46, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[46, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[46, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[46, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[46, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[46, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[46, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[46, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[46, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[46, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[47, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[47, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[47, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[47, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[47, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[47, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[47, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[47, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[47, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[47, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[47, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[47, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[47, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[48, 0]",0.001,0.005,0.0,0.004,0.0,0.0,274.0,708.0,1.02
"p[48, 1]",0.001,0.013,0.0,0.0,0.0,0.0,184.0,569.0,1.03
"p[48, 2]",0.002,0.015,0.0,0.001,0.0,0.0,191.0,525.0,1.03
"p[48, 3]",0.001,0.012,0.0,0.0,0.0,0.0,66.0,384.0,1.05
"p[48, 4]",0.979,0.051,0.902,1.0,0.001,0.001,434.0,697.0,1.01
"p[48, 5]",0.001,0.008,0.0,0.004,0.0,0.0,262.0,557.0,1.01
"p[48, 6]",0.005,0.024,0.0,0.018,0.001,0.0,288.0,750.0,1.02
"p[48, 7]",0.002,0.014,0.0,0.001,0.0,0.0,212.0,458.0,1.02
"p[48, 8]",0.001,0.014,0.0,0.0,0.0,0.0,264.0,565.0,1.02
"p[48, 9]",0.001,0.015,0.0,0.001,0.0,0.0,264.0,719.0,1.02
"p[48, 10]",0.002,0.018,0.0,0.0,0.0,0.0,194.0,495.0,1.02
"p[48, 11]",0.001,0.013,0.0,0.0,0.0,0.0,126.0,303.0,1.03
"p[48, 12]",0.001,0.014,0.0,0.0,0.0,0.0,150.0,618.0,1.03
"p[49, 0]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,1.09
"p[49, 1]",0.001,0.009,0.0,0.0,0.0,0.0,64.0,458.0,1.05
"p[49, 2]",0.001,0.009,0.0,0.0,0.0,0.0,52.0,528.0,1.07
"p[49, 3]",0.001,0.015,0.0,0.0,0.0,0.0,33.0,379.0,1.1
"p[49, 4]",0.001,0.014,0.0,0.0,0.0,0.0,43.0,97.0,1.07
"p[49, 5]",0.03,0.081,0.0,0.147,0.003,0.002,101.0,212.0,1.04
"p[49, 6]",0.958,0.096,0.796,1.0,0.004,0.004,68.0,238.0,1.05
"p[49, 7]",0.001,0.019,0.0,0.0,0.0,0.0,219.0,754.0,1.02
"p[49, 8]",0.002,0.022,0.0,0.0,0.0,0.0,50.0,452.0,1.07
"p[49, 9]",0.001,0.014,0.0,0.0,0.0,0.0,66.0,495.0,1.06
"p[49, 10]",0.001,0.016,0.0,0.0,0.0,0.0,59.0,378.0,1.08
"p[49, 11]",0.001,0.013,0.0,0.0,0.0,0.0,144.0,462.0,1.04
"p[49, 12]",0.001,0.014,0.0,0.0,0.0,0.0,22.0,264.0,1.13
"p[50, 0]",0.097,0.084,0.0,0.254,0.002,0.001,1857.0,2633.0,1.01
"p[50, 1]",0.001,0.01,0.0,0.0,0.0,0.0,83.0,360.0,1.06
"p[50, 2]",0.0,0.005,0.0,0.0,0.0,0.0,35.0,217.0,1.09
"p[50, 3]",0.001,0.008,0.0,0.0,0.0,0.0,37.0,749.0,1.08
"p[50, 4]",0.003,0.013,0.0,0.01,0.0,0.0,143.0,364.0,1.03
"p[50, 5]",0.893,0.089,0.73,1.0,0.002,0.001,1988.0,2524.0,1.0
"p[50, 6]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,170.0,1.11
"p[50, 7]",0.001,0.008,0.0,0.0,0.0,0.0,60.0,564.0,1.05
"p[50, 8]",0.001,0.006,0.0,0.0,0.0,0.0,45.0,476.0,1.07
"p[50, 9]",0.001,0.011,0.0,0.0,0.0,0.0,66.0,289.0,1.06
"p[50, 10]",0.001,0.008,0.0,0.0,0.0,0.0,31.0,134.0,1.09
"p[50, 11]",0.001,0.011,0.0,0.0,0.0,0.0,29.0,283.0,1.11
"p[50, 12]",0.001,0.011,0.0,0.0,0.0,0.0,22.0,648.0,1.13
"p[51, 0]",0.001,0.005,0.0,0.004,0.0,0.0,274.0,708.0,1.02
"p[51, 1]",0.001,0.013,0.0,0.0,0.0,0.0,184.0,569.0,1.03
"p[51, 2]",0.002,0.015,0.0,0.001,0.0,0.0,191.0,525.0,1.03
"p[51, 3]",0.001,0.012,0.0,0.0,0.0,0.0,66.0,384.0,1.05
"p[51, 4]",0.979,0.051,0.902,1.0,0.001,0.001,434.0,697.0,1.01
"p[51, 5]",0.001,0.008,0.0,0.004,0.0,0.0,262.0,557.0,1.01
"p[51, 6]",0.005,0.024,0.0,0.018,0.001,0.0,288.0,750.0,1.02
"p[51, 7]",0.002,0.014,0.0,0.001,0.0,0.0,212.0,458.0,1.02
"p[51, 8]",0.001,0.014,0.0,0.0,0.0,0.0,264.0,565.0,1.02
"p[51, 9]",0.001,0.015,0.0,0.001,0.0,0.0,264.0,719.0,1.02
"p[51, 10]",0.002,0.018,0.0,0.0,0.0,0.0,194.0,495.0,1.02
"p[51, 11]",0.001,0.013,0.0,0.0,0.0,0.0,126.0,303.0,1.03
"p[51, 12]",0.001,0.014,0.0,0.0,0.0,0.0,150.0,618.0,1.03
"p[52, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[52, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[52, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[52, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[52, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[52, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[52, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[52, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[52, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[52, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[52, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[52, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[52, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[53, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[53, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[53, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[53, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[53, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[53, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
"p[53, 6]",0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,1.46
"p[53, 7]",0.001,0.006,0.0,0.001,0.0,0.0,14.0,77.0,1.22
"p[53, 8]",0.001,0.005,0.0,0.001,0.0,0.0,23.0,124.0,1.15
"p[53, 9]",0.001,0.005,0.0,0.001,0.0,0.0,45.0,142.0,1.08
"p[53, 10]",0.001,0.006,0.0,0.002,0.0,0.0,50.0,82.0,1.07
"p[53, 11]",0.001,0.005,0.0,0.002,0.0,0.0,33.0,168.0,1.09
"p[53, 12]",0.001,0.006,0.0,0.002,0.0,0.0,15.0,82.0,1.19
"p[54, 0]",0.956,0.039,0.885,1.0,0.001,0.001,1111.0,1159.0,1.01
"p[54, 1]",0.001,0.006,0.0,0.001,0.0,0.0,45.0,28.0,1.09
"p[54, 2]",0.001,0.004,0.0,0.001,0.0,0.0,21.0,97.0,1.15
"p[54, 3]",0.001,0.006,0.0,0.002,0.0,0.0,13.0,51.0,1.22
"p[54, 4]",0.037,0.036,0.0,0.1,0.001,0.001,988.0,1042.0,1.01
"p[54, 5]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.53
